;139.549016, 532.549596,;;;143.012293, 522.419983,;;;135.389938, 514.503777,;131.407607, 527.322299,;132.303298, 515.632202,;136.698865, 522.386237,;131.221478, 520.607205,;;144.295305, 515.776243,;;148.826497, 520.06644,;149.145631, 517.317444,;132.150172, 532.671753,;137.646602, 534.7186,;140.310113, 532.60717,;;149.295975, 529.361051,;;142.971669, 525.249046,;;;;144.027343, 541.050886,;149.187342, 535.527283,;;135.762624, 541.525376,
;139.544357, 532.578125,;;;143.026252, 522.401062,;;;135.359092, 514.508728,;131.407334, 527.335205,;132.303206, 515.619296,;136.711771, 522.386153,;131.221864, 520.641113,;;144.329213, 515.776597,;;148.826341, 520.079346,;149.143376, 517.283536,;132.165711, 532.675157,;137.646386, 534.731506,;140.280063, 532.587191,;;149.295685, 529.348145,;;142.937762, 525.241,;;;;144.014437, 541.05092,;149.192117, 535.493375,;;135.77553, 541.525292,
;139.553918, 532.611556,;;;143.031382, 522.39391,;;;135.357281, 514.509485,;131.407004, 527.348111,;132.30304, 515.585388,;136.745674, 522.385932,;131.220798, 520.675021,;;144.342119, 515.776731,;;148.82591, 520.113254,;149.142568, 517.27063,;132.171007, 532.676554,;137.645778, 534.765414,;140.26948, 532.585121,;;149.294851, 529.314237,;;142.903854, 525.24184,;;;;144.00852, 541.050954,;149.193945, 535.480469,;;135.809438, 541.525778,
;139.557459, 532.624939,;;;143.06529, 522.383831,;;;135.35422, 514.510811,;131.40602, 527.382019,;132.30293, 515.55148,;136.758578, 522.385831,;131.220766, 520.687927,;;144.376027, 515.776997,;;148.82575, 520.12616,;149.142995, 517.257724,;132.181955, 532.688063,;137.645536, 534.77832,;140.253997, 532.578125,;;149.294548, 529.301331,;;142.890948, 525.24184,;;;;143.990782, 541.051086,;149.201366, 535.446561,;;135.822344, 541.526014,
;139.567301, 532.629282,;;;143.078196, 522.379843,;;;135.330579, 514.543393,;131.404893, 527.415927,;132.302837, 515.538574,;136.792485, 522.385654,;131.220142, 520.721835,;;144.388933, 515.777081,;;148.825297, 520.160067,;149.143736, 517.223816,;132.21331, 532.718567,;137.644873, 534.812228,;140.222666, 532.573113,;;149.294144, 529.267423,;;142.85704, 525.242282,;;;;143.974612, 541.051219,;149.204237, 535.433655,;;135.856252, 541.526323,
;139.581497, 532.634396,;;;143.112104, 522.380152,;;;135.321428, 514.555542,;131.404609, 527.428833,;132.302771, 515.504666,;136.805392, 522.385586,;131.22014, 520.734741,;;144.422836, 515.777169,;;148.82515, 520.172974,;149.145475, 517.21091,;132.215863, 532.730371,;137.644612, 534.825134,;140.215272, 532.578125,;;149.293993, 529.254517,;;142.844134, 525.242703,;;;;143.967623, 541.051286,;149.203104, 535.399747,;;135.869158, 541.526407,
;139.601203, 532.647083,;;;143.12501, 522.380304,;;;135.320378, 514.58945,;131.404388, 527.441739,;132.302767, 515.49176,;136.839299, 522.385498,;131.220314, 520.747647,;;144.43574, 515.777203,;;148.824725, 520.206881,;149.148388, 517.177002,;132.217821, 532.764057,;137.643971, 534.859042,;140.214067, 532.582128,;;149.293976, 529.220609,;;142.810226, 525.243189,;;;;143.933715, 541.051596,;149.202881, 535.386841,;;135.90306, 541.525567,
;139.614107, 532.648867,;;;143.158912, 522.380923,;;;135.319835, 514.602356,;131.403603, 527.475647,;132.302656, 515.457852,;136.852206, 522.385481,;131.221071, 520.781555,;;144.469648, 515.777335,;;148.824565, 520.219788,;149.148794, 517.164096,;132.217838, 532.765381,;137.64374, 534.871948,;140.217255, 532.622047,;;149.293943, 529.207703,;;142.79732, 525.243357,;;;;143.920809, 541.051747,;149.174698, 535.358326,;;135.915964, 541.525298,
;139.648015, 532.660892,;;;143.171816, 522.381175,;;;135.321929, 514.636264,;131.402785, 527.509555,;132.302635, 515.444946,;136.886113, 522.38526,;131.22232, 520.815463,;;144.482554, 515.777386,;;148.824338, 520.253695,;149.149175, 517.130188,;132.217821, 532.765492,;137.643259, 534.905856,;140.215554, 532.624939,;;149.293755, 529.173795,;;142.784416, 525.24297,;;;;143.886901, 541.052322,;149.163744, 535.347187,;;135.949872, 541.5249,
;139.660921, 532.661716,;;;143.184722, 522.381394,;;;135.322827, 514.64917,;131.402468, 527.522461,;132.302606, 515.432057,;136.899019, 522.385176,;131.222779, 520.828369,;;144.516462, 515.777651,;;148.824229, 520.266602,;149.149169, 517.117282,;132.217534, 532.767411,;137.643053, 534.918762,;140.210636, 532.636969,;;149.293683, 529.160889,;;142.750513, 525.242484,;;;;143.873995, 541.052558,;149.129842, 535.342722,;;135.962778, 541.524597,
;139.669158, 532.662558,;;;143.21863, 522.381969,;;;135.324397, 514.683078,;131.400661, 527.556369,;132.302672, 515.398193,;136.932927, 522.384911,;131.225597, 520.862277,;;144.529368, 515.777786,;;148.82403, 520.300509,;149.149312, 517.083374,;132.210968, 532.812195,;137.642511, 534.95267,;140.201558, 532.671753,;;149.293418, 529.126981,;;142.716605, 525.242838,;;;;143.840093, 541.053265,;149.116938, 535.341191,;;135.996686, 541.524862,
;139.703199, 532.671753,;;;143.252538, 522.382411,;;;135.325139, 514.695984,;131.40008, 527.569275,;132.302384, 515.364286,;136.945833, 522.384827,;131.226516, 520.875183,;;144.56327, 515.778095,;;148.823954, 520.313416,;149.15039, 517.049466,;132.207967, 532.846103,;137.642271, 534.965576,;140.199175, 532.686531,;;149.293313, 529.114075,;;142.703699, 525.242787,;;;;143.827189, 541.053534,;149.08303, 535.341721,;;136.009592, 541.524829,
;139.707735, 532.672848,;;;143.265444, 522.382596,;;;135.326361, 514.729892,;131.404308, 527.603183,;132.302204, 515.351379,;136.979736, 522.384694,;131.227072, 520.888089,;;144.576174, 515.778247,;;148.823705, 520.347323,;149.150928, 517.03656,;132.206634, 532.859009,;137.641998, 534.978482,;140.1949, 532.711588,;;149.293225, 529.080167,;;142.669792, 525.243539,;;;;143.793281, 541.054065,;149.070124, 535.34194,;;136.043495, 541.525227,
;139.741643, 532.674737,;;;143.299352, 522.382905,;;;135.326996, 514.742798,;131.405839, 527.616089,;132.2903, 515.317472,;136.99264, 522.384644,;131.228895, 520.921997,;;144.610082, 515.778512,;;148.823598, 520.360229,;149.150713, 517.002652,;132.205368, 532.892917,;137.641258, 535.01239,;140.19381, 532.718567,;;149.293174, 529.067261,;;142.656885, 525.243943,;;;;143.780375, 541.05425,;149.036222, 535.342073,;;136.056399, 541.525378,
;139.754549, 532.677917,;;;143.312258, 522.383057,;;;135.328748, 514.776706,;131.417847, 527.635673,;132.285553, 515.304565,;137.026548, 522.384378,;131.228918, 520.934903,;;144.622988, 515.778613,;;148.823206, 520.394137,;149.150532, 516.989746,;132.204739, 532.905823,;137.640967, 535.025296,;140.18989, 532.737615,;;149.293052, 529.033353,;;142.643981, 525.243808,;;;;143.746467, 541.054427,;149.023318, 535.342342,;;136.090306, 541.525378,
;139.758158, 532.676061,;;;143.346166, 522.383455,;;;135.329448, 514.789612,;131.422022, 527.643026,;132.270136, 515.294044,;137.039454, 522.384294,;131.227603, 520.968811,;;144.656896, 515.778922,;;148.823044, 520.407043,;149.150582, 516.955838,;132.204938, 532.939731,;137.640172, 535.059204,;140.18422, 532.765381,;;149.293002, 529.020447,;;142.610079, 525.242968,;;;;143.733561, 541.054477,;148.98941, 535.342651,;;136.103213, 541.525378,
;139.766348, 532.671753,;;;143.359072, 522.383623,;;;135.331238, 514.82352,;131.434926, 527.647906,;132.264635, 515.290308,;137.073362, 522.384029,;131.227557, 520.981717,;;144.669802, 515.77904,;;148.822624, 520.440951,;149.149976, 516.942932,;132.20502, 532.952637,;137.639475, 535.093112,;140.180667, 532.776736,;;149.292261, 528.986539,;;142.576171, 525.242084,;;;;143.699658, 541.054344,;148.976504, 535.342921,;;136.13712, 541.525201,
;139.790315, 532.637845,;;;143.392974, 522.38433,;;;135.331811, 514.836426,;131.468828, 527.660285,;132.251729, 515.288239,;137.086268, 522.383928,;131.226385, 521.015625,;;144.682708, 515.779192,;;148.822433, 520.453857,;149.149495, 516.909024,;132.205965, 532.986545,;137.639208, 535.106018,;140.175852, 532.794638,;;149.291971, 528.973633,;;142.563265, 525.24168,;;;;143.686754, 541.054328,;148.942596, 535.343495,;;136.150027, 541.52505,
;139.794496, 532.624939,;;;143.405878, 522.384566,;;;135.332993, 514.870334,;131.502736, 527.660682,;132.217821, 515.283022,;137.099172, 522.383844,;131.226313, 521.049489,;;144.716616, 515.779501,;;148.822046, 520.487765,;149.148969, 516.896118,;132.206411, 532.999451,;137.638989, 535.118924,;140.171189, 532.812195,;;149.27904, 528.939725,;;142.529357, 525.241238,;;;;143.652847, 541.05446,;148.92969, 535.343613,;;136.183934, 541.525006,
;139.79503, 532.622196,;;;143.439786, 522.385273,;;;135.333439, 514.88324,;131.515642, 527.660817,;132.183914, 515.28395,;137.133074, 522.383667,;131.226242, 521.062378,;;144.750524, 515.779855,;;148.82188, 520.500671,;149.14541, 516.86221,;132.206352, 533.012357,;137.638337, 535.152832,;140.17018, 532.817734,;;149.274161, 528.926819,;;142.516451, 525.240969,;;;;143.63994, 541.054544,;148.895782, 535.34432,;;136.196841, 541.524787,
;139.795802, 532.6079,;;;143.452692, 522.385509,;;;135.334892, 514.917148,;131.54955, 527.66064,;132.171007, 515.28427,;137.166982, 522.38349,;131.227132, 521.096286,;;144.76343, 515.779973,;;148.821426, 520.534579,;149.144291, 516.849304,;132.206319, 533.046265,;137.637729, 535.18674,;140.155444, 532.875961,;;149.26197, 528.918154,;;142.482543, 525.240571,;;;;143.606033, 541.055031,;148.882876, 535.344388,;;136.230748, 541.524787,
;139.799966, 532.578125,;;;143.486595, 522.385774,;;;135.335437, 514.930054,;131.562456, 527.66059,;132.137105, 515.28427,;137.179888, 522.383423,;131.227405, 521.109192,;;144.797332, 515.780282,;;148.821283, 520.547485,;149.140103, 516.815396,;132.205308, 533.080172,;137.637525, 535.199646,;140.151031, 532.905823,;;149.257372, 528.914856,;;142.469637, 525.240133,;;;;143.593127, 541.055199,;148.848968, 535.344122,;;136.243654, 541.524635,
;139.801363, 532.562908,;;;143.499499, 522.385925,;;;135.33689, 514.963962,;131.596364, 527.66059,;132.124201, 515.284186,;137.213796, 522.383423,;131.229129, 521.1431,;;144.810236, 515.780366,;;148.820897, 520.581393,;149.139156, 516.80249,;132.204677, 533.093079,;137.636984, 535.233554,;140.152717, 532.936146,;;149.223464, 528.908578,;;142.435735, 525.239426,;;;;143.559219, 541.055597,;148.836062, 535.344005,;;136.277557, 541.52437,
;139.805242, 532.547889,;;;143.533406, 522.385881,;;;135.337425, 514.976868,;131.60927, 527.66059,;132.090293, 515.283877,;137.226702, 522.383389,;131.229457, 521.156006,;;144.844144, 515.780676,;;148.820754, 520.594299,;149.138538, 516.789601,;132.199908, 533.126986,;137.636744, 535.24646,;140.144327, 532.999451,;;149.210558, 528.906138,;;142.422831, 525.239056,;;;;143.546313, 541.055715,;148.823158, 535.343517,;;136.290461, 541.524353,
;139.811608, 532.531311,;;;143.546313, 522.385847,;;;135.338646, 515.010776,;131.622176, 527.660657,;132.077387, 515.283742,;137.26061, 522.383168,;131.231414, 521.189914,;;144.85705, 515.780777,;;148.820636, 520.607205,;149.135018, 516.755737,;132.197912, 533.139893,;137.636037, 535.280324,;140.151173, 533.047323,;;149.17665, 528.907421,;;142.388923, 525.24971,;;;;143.512405, 541.05598,;148.789255, 535.342279,;;136.324369, 541.523558,
;139.827136, 532.497403,;;;143.58022, 522.385803,;;;135.339102, 515.023682,;131.643175, 527.660767,;132.043479, 515.2833,;137.273516, 522.38305,;131.23163, 521.20282,;;144.890958, 515.781042,;;148.820271, 520.641113,;149.133659, 516.742831,;132.191183, 533.151284,;137.635751, 535.293213,;140.152177, 533.054392,;;149.163744, 528.907976,;;142.376017, 525.253782,;;;;143.499499, 541.056098,;148.755348, 535.347717,;;136.337275, 541.523574,
;139.831166, 532.484497,;;;143.593127, 522.385601,;;;135.340158, 515.057589,;131.656077, 527.660851,;132.030573, 515.283115,;137.307424, 522.382608,;131.232465, 521.236728,;;144.903864, 515.781143,;;148.819796, 520.675021,;149.129537, 516.708923,;132.171007, 533.182805,;137.634844, 535.327121,;140.15075, 533.076878,;;149.129842, 528.90886,;;142.364208, 525.269388,;;;;143.465596, 541.05623,;148.742441, 535.349719,;;136.371183, 541.523044,
;139.832348, 532.471608,;;;143.627034, 522.38569,;;;135.340541, 515.070496,;131.689984, 527.661028,;131.996671, 515.284087,;137.32033, 522.382457,;131.232694, 521.249634,;;144.937766, 515.781452,;;148.819623, 520.687927,;149.132427, 516.675016,;132.169573, 533.184319,;137.634512, 535.340027,;140.160086, 533.186707,;;149.116938, 528.909331,;;142.359362, 525.275513,;;;;143.452692, 541.056281,;148.733487, 535.360051,;;136.384089, 541.523179,
;139.838349, 532.437744,;;;143.63994, 522.385488,;;;135.342099, 515.104403,;131.702891, 527.661129,;131.983767, 515.284323,;137.354232, 522.382015,;131.232136, 521.283542,;;144.95067, 515.781587,;;148.819314, 520.721835,;149.133268, 516.662109,;132.167092, 533.186707,;137.633744, 535.373935,;140.164264, 533.193928,;;149.08303, 528.910569,;;142.352432, 525.309376,;;;;143.418784, 541.056281,;148.709107, 535.386841,;;136.417991, 541.524151,
;139.838444, 532.424838,;;;143.673848, 522.385841,;;;135.342722, 515.11731,;131.736798, 527.661305,;131.970861, 515.284962,;137.367136, 522.381897,;131.232277, 521.296448,;;144.984578, 515.781896,;;148.819192, 520.734741,;149.140993, 516.628202,;132.143462, 533.220614,;137.633466, 535.386841,;140.187973, 533.246427,;;149.070124, 528.91104,;;142.349838, 525.322266,;;;;143.405878, 541.056314,;148.7051, 535.420749,;;136.430895, 541.524538,
;139.840798, 532.39093,;;;143.686754, 522.386077,;;;135.346253, 515.151217,;131.749705, 527.661406,;131.936953, 515.286863,;137.401044, 522.381322,;131.231757, 521.330356,;;144.997484, 515.782014,;;148.81886, 520.768649,;149.143623, 516.615295,;132.134969, 533.233521,;137.633203, 535.399747,;140.179114, 533.373962,;;149.036222, 528.91188,;;142.350215, 525.335172,;;;;143.371976, 541.056491,;148.703621, 535.433655,;;136.464803, 541.526572,
;139.84113, 532.378024,;;;143.699658, 522.386716,;;;135.34741, 515.164124,;131.783607, 527.661583,;131.903045, 515.287084,;137.41395, 522.381137,;131.231782, 521.343262,;;145.031392, 515.782235,;;148.818717, 520.781555,;149.144237, 516.602389,;132.129283, 533.267428,;137.632479, 535.433655,;140.18635, 533.433683,;;149.023318, 528.912149,;;142.35069, 525.36908,;;;;143.359072, 541.056525,;148.704915, 535.467563,;;136.477709, 541.527093,
;139.842877, 532.344116,;;;143.733561, 522.387512,;;;135.350554, 515.198031,;131.796511, 527.661634,;131.890139, 515.287219,;137.447852, 522.380695,;131.231501, 521.37717,;;145.044298, 515.782319,;;148.81801, 520.815463,;149.147083, 516.568481,;132.1272, 533.280334,;137.631888, 535.467563,;140.183295, 533.561218,;;148.98941, 528.913122,;;142.350878, 525.402987,;;;;143.325164, 541.056657,;148.705304, 535.480469,;;136.490615, 541.527447,
;139.843159, 532.33121,;;;143.767469, 522.388131,;;;135.351646, 515.210938,;131.830419, 527.66181,;131.877233, 515.287976,;137.460757, 522.380527,;131.23145, 521.390076,;;145.078206, 515.78254,;;148.817726, 520.828369,;149.14699, 516.555575,;132.125797, 533.314242,;137.631651, 535.480469,;140.185947, 533.620938,;;148.976504, 528.913425,;;142.351082, 525.415894,;;;;143.312258, 541.056708,;148.705469, 535.514377,;;136.524523, 541.528906,
;139.844662, 532.297302,;;;143.780375, 522.388417,;;;135.351084, 515.223844,;131.843325, 527.661844,;131.843325, 515.289391,;137.494664, 522.380129,;131.231489, 521.423984,;;145.091112, 515.782624,;;148.817434, 520.841275,;149.148692, 516.521667,;132.125172, 533.327148,;137.631225, 535.514377,;140.174952, 533.748474,;;148.942596, 528.914486,;;142.350651, 525.449801,;;;;143.27835, 541.056752,;148.705495, 535.527283,;;136.558431, 541.529038,
;139.845065, 532.286825,;;;143.814283, 522.388682,;;;135.347597, 515.257751,;131.877233, 527.661844,;131.833961, 515.293513,;137.50757, 522.379994,;131.231527, 521.43689,;;145.125015, 515.782669,;;148.816665, 520.875183,;149.14841, 516.48776,;132.124903, 533.332466,;137.631015, 535.527283,;140.171891, 533.808175,;;148.92969, 528.914873,;;142.350527, 525.462708,;;;;143.265444, 541.056786,;148.705439, 535.561191,;;136.571337, 541.529072,
;139.845259, 532.273919,;;;143.827189, 522.388733,;;;135.3394, 515.270658,;131.890139, 527.661827,;131.807872, 515.304565,;137.541478, 522.379287,;131.231781, 521.470797,;;145.137919, 515.782685,;;148.816091, 520.909091,;149.148267, 516.474854,;132.124201, 533.349,;;140.158573, 533.935669,;;148.895782, 528.916287,;;142.350162, 525.496615,;;;;143.231536, 541.056786,;148.705343, 535.574097,;;136.605239, 541.52832,
;139.845519, 532.250488,;;;143.861091, 522.388998,;;;135.317257, 515.304565,;131.924047, 527.661562,;131.800053, 515.315131,;137.554384, 522.379035,;131.231899, 521.483704,;;145.171827, 515.78273,;;148.815889, 520.921997,;149.143747, 516.440946,;132.123472, 533.366374,;;140.153127, 533.995389,;;148.882876, 528.916961,;;142.34984, 525.509521,;;;;143.21863, 541.056803,;148.704829, 535.608005,;;136.618143, 541.528118,
;139.846039, 532.21312,;;;143.873995, 522.389133,;;;135.314022, 515.30608,;131.936953, 527.661495,;131.796511, 515.320196,;137.588292, 522.378018,;131.23212, 521.517611,;;145.184733, 515.782763,;;148.815508, 520.955905,;149.142821, 516.42804,;132.123133, 533.373962,;;140.139259, 534.122925,;;148.848968, 528.922929,;;142.349796, 525.543429,;;;;143.184722, 541.056803,;148.704522, 535.620911,;;136.652051, 541.527897,
;139.846179, 532.203674,;;;143.907903, 522.389575,;;;135.307413, 515.309572,;131.970861, 527.661185,;131.790051, 515.343538,;137.601198, 522.377614,;131.232387, 521.530518,;;145.21864, 515.782719,;;148.815381, 520.968811,;149.139705, 516.394132,;132.121956, 533.40787,;;140.136315, 534.182645,;;148.836062, 528.925301,;;142.349632, 525.556335,;;;;143.171816, 541.056786,;148.703477, 535.654818,;;136.664957, 541.527763,
;139.846741, 532.163642,;;;143.920809, 522.389709,;;;135.273505, 515.316071,;131.983767, 527.661067,;131.788116, 515.351379,;137.635106, 522.386986,;131.232696, 521.542532,;;145.231547, 515.782719,;;148.814989, 521.002719,;149.139021, 516.381226,;132.121546, 533.420776,;;140.128588, 534.310181,;;148.835351, 528.925537,;;142.349229, 525.590243,;;;;143.137914, 541.056918,;148.703061, 535.667725,;;136.698865, 541.527851,
;139.846843, 532.15686,;;;143.954717, 522.39024,;;;135.260599, 515.318393,;132.017669, 527.660802,;131.786324, 515.364286,;137.648012, 522.39052,;131.233105, 521.57644,;;145.265449, 515.782719,;;148.814844, 521.015625,;149.137457, 516.347318,;132.120673, 533.454684,;;140.123502, 534.369901,;;148.831538, 528.926819,;;142.349107, 525.603149,;;;;143.12501, 541.056935,;148.701088, 535.701632,;;136.711771, 541.527902,
;139.847221, 532.114898,;;;143.967623, 522.390425,;;;135.247693, 515.318275,;132.030573, 527.660684,;131.778383, 515.398193,;137.663447, 522.411872,;131.23312, 521.577332,;;145.278353, 515.782719,;;148.814529, 521.049489,;149.13699, 516.334412,;132.120389, 533.46759,;;140.11549, 534.497437,;;148.819345, 528.935973,;;142.348482, 525.637057,;;;;143.091102, 541.057024,;148.700541, 535.714539,;;136.745674, 541.527371,
;139.847282, 532.110046,;;;144.001531, 522.390779,;;;135.213785, 515.317524,;132.064481, 527.660463,;131.766221, 515.416266,;137.669307, 522.419983,;131.233158, 521.591311,;;145.312261, 515.782896,;;148.814384, 521.062378,;149.13499, 516.321505,;132.119543, 533.501498,;;140.106879, 534.557157,;;148.789255, 528.960906,;;142.34836, 525.649963,;;;;143.078196, 541.057057,;148.697972, 535.748446,;;136.758578, 541.52722,
;139.847515, 532.066811,;;;144.014437, 522.390913,;;;135.179883, 515.31664,;132.077387, 527.660379,;131.749705, 515.436634,;137.674263, 522.453891,;131.233982, 521.624146,;;145.325167, 515.78293,;;148.814041, 521.096286,;149.129304, 516.287598,;132.119253, 533.514404,;;140.094127, 534.684692,;;148.787903, 528.964659,;;142.347962, 525.683871,;;;;143.044288, 541.057278,;148.696979, 535.761353,;;136.792485, 541.526557,
;139.847541, 532.063232,;;;144.048345, 522.391311,;;;135.166979, 515.316269,;132.111295, 527.66007,;131.715263, 515.441365,;137.676135, 522.466797,;131.233956, 521.62635,;;145.359075, 515.783195,;;148.813885, 521.109192,;149.126687, 516.274692,;132.118391, 533.548312,;;140.090682, 534.713459,;;148.784615, 528.973633,;;142.347815, 525.696777,;;;;143.031382, 541.057346,;148.697631, 535.79526,;;136.805392, 541.526271,
;139.847659, 532.019328,;;;144.061251, 522.391479,;;;135.133071, 515.314147,;132.124201, 527.659918,;131.702891, 515.44314,;137.675831, 522.50066,;131.23416, 521.660258,;;145.371981, 515.783313,;;148.813421, 521.1431,;149.119492, 516.240784,;132.118088, 533.561218,;;140.082232, 534.764302,;;148.784156, 528.986539,;;142.347489, 525.730685,;;;;142.99748, 541.057567,;148.697837, 535.808167,;;136.839299, 541.526226,
;139.847664, 532.016418,;;;144.095153, 522.391833,;;;135.120165, 515.313323,;132.158103, 527.659742,;131.690518, 515.441381,;137.675697, 522.51355,;131.233956, 521.670959,;;145.405889, 515.783843,;;148.813245, 521.156006,;149.120542, 516.206876,;132.117766, 533.574124,;;;;148.781161, 529.020447,;;142.347262, 525.743591,;;;;142.984575, 541.057684,;148.700147, 535.842074,;;136.852206, 541.52631,
;139.847899, 531.971163,;;;144.108057, 522.392001,;;;135.086257, 515.311157,;132.171007, 527.659641,;131.657833, 515.435176,;137.675962, 522.547458,;131.234111, 521.704867,;;145.418795, 515.784045,;;148.812747, 521.189914,;149.120563, 516.19397,;132.116982, 533.608032,;;;;148.783129, 529.054355,;;142.347058, 525.777499,;;;;142.950668, 541.05795,;148.701165, 535.85498,;;136.886113, 541.526487,
;139.84791, 531.969604,;;;144.141965, 522.392399,;;;135.073351, 515.310298,;132.204915, 527.659464,;131.656077, 515.43447,;137.676019, 522.560364,;131.234174, 521.717773,;;145.452703, 515.784487,;;148.812562, 521.20282,;149.123802, 516.181064,;132.116269, 533.64194,;;;;148.783831, 529.067261,;;142.346885, 525.790405,;;;;142.937762, 541.058084,;148.702093, 535.888888,;;136.899019, 541.526723,
;139.848009, 531.923758,;;;144.154871, 522.392568,;;;135.060445, 515.309878,;132.217821, 527.659396,;131.643173, 515.428967,;137.676223, 522.594272,;131.232323, 521.751681,;;145.465609, 515.784672,;;148.81207, 521.236728,;149.133329, 516.147156,;132.115953, 533.654846,;;;;148.786097, 529.101169,;;142.346653, 525.824313,;;;;142.903854, 541.058129,;148.702434, 535.901794,;;136.932927, 541.526855,
;139.848016, 531.922791,;;;144.188779, 522.392965,;;;135.026537, 515.308994,;132.251729, 527.659131,;131.60927, 515.419418,;137.67624, 522.607178,;131.231528, 521.764587,;;145.499511, 515.785999,;;148.811837, 521.249634,;149.139729, 516.113248,;132.115378, 533.688754,;;;;148.786549, 529.114075,;;142.346483, 525.837219,;;;;142.890948, 541.058196,;148.70197, 535.935702,;;136.945833, 541.527041,
;139.847905, 531.877648,;;;144.201685, 522.3931,;;;134.992629, 515.308728,;132.264635, 527.65903,;131.596364, 515.416036,;137.676356, 522.641086,;131.22446, 521.798495,;;145.512415, 515.786436,;;148.811301, 521.283542,;149.14221, 516.100342,;132.115162, 533.70166,;;;;148.787205, 529.122724,;;142.346063, 525.871127,;;;;142.85704, 541.057886,;148.701827, 535.948608,;;136.979736, 541.527394,
;139.847898, 531.875977,;;;144.235587, 522.393365,;;;134.979723, 515.308611,;132.298543, 527.658853,;131.562456, 515.406841,;137.676388, 522.653992,;131.221579, 521.811401,;;145.546323, 515.784226,;;148.811072, 521.296448,;149.142522, 516.087436,;132.11446, 533.735568,;;;;148.789255, 529.148365,;;142.345955, 525.884033,;;;;142.844134, 541.057769,;148.701457, 535.982516,;;136.99264, 541.52763,
;139.847886, 531.874305,;;;144.248492, 522.393416,;;;134.945821, 515.308434,;132.311449, 527.658786,;131.54955, 515.405915,;137.676614, 522.6879,;131.21608, 521.845309,;;145.559229, 515.7833,;;148.810431, 521.330356,;149.144113, 516.053528,;132.114214, 533.748474,;;;;148.789489, 529.152622,;;142.345408, 525.917941,;;;;142.810226, 541.057327,;148.701192, 535.995422,;;137.026548, 541.528205,
;139.847825, 531.829163,;;;144.282399, 522.393769,;;;134.932917, 515.308333,;132.345352, 527.658653,;131.515642, 515.404103,;137.676732, 522.700806,;131.2142, 521.858215,;;145.566488, 515.780557,;;148.810224, 521.343262,;149.144583, 516.01962,;132.113297, 533.782382,;;;;148.789959, 529.160889,;;142.345295, 525.930847,;;;;142.79732, 541.057192,;148.702114, 536.02933,;;137.039454, 541.528423,
;139.847816, 531.827129,;;;144.295305, 522.393904,;;;134.899009, 515.307802,;132.358256, 527.658586,;131.502736, 515.403817,;137.677263, 522.734713,;131.213316, 521.892123,;;145.586901, 515.772644,;;148.809716, 521.37717,;149.144591, 516.006714,;132.112962, 533.795288,;;;;148.790981, 529.194797,;;142.34493, 525.964755,;;;;142.763417, 541.057059,;148.702165, 536.042236,;;137.073362, 541.529617,
;139.8478, 531.782349,;;;144.329213, 522.394258,;;;134.886103, 515.307584,;132.392163, 527.658454,;131.468828, 515.403596,;137.677505, 522.74762,;131.213128, 521.905029,;;145.600396, 515.75611,;;148.809531, 521.390076,;149.145218, 515.993808,;132.112012, 533.829152,;;;;148.791341, 529.207703,;;142.344751, 525.977661,;;;;142.750513, 541.057009,;148.703557, 536.076144,;;137.086268, 541.529836,
;139.847774, 531.737805,;;;144.342119, 522.394409,;;;134.852195, 515.306611,;132.40507, 527.658386,;131.434926, 515.402667,;137.678129, 522.781527,;131.213206, 521.938937,;;145.606043, 515.749144,;;148.809067, 521.423984,;149.146119, 515.9599,;132.111639, 533.842041,;;;;148.791838, 529.24161,;;142.344558, 526.011569,;;;;142.737607, 541.056992,;148.70426, 536.08905,;;137.099172, 541.529886,
;139.847776, 531.735535,;;;144.376027, 522.394674,;;;134.839289, 515.306241,;132.438977, 527.658209,;131.422022, 515.402347,;137.6784, 522.794434,;131.212979, 521.951843,;;145.610326, 515.73177,;;148.808877, 521.43689,;149.148003, 515.925992,;132.110634, 533.875993,;;;;148.792017, 529.254517,;;142.344411, 526.024475,;;;;142.703699, 541.057125,;148.704978, 536.122958,;;137.133074, 541.530991,
;139.847764, 531.691063,;;;144.388933, 522.394792,;;;134.805387, 515.305357,;132.451884, 527.658125,;131.388114, 515.407166,;137.678693, 522.828341,;131.212769, 521.985751,;;145.611701, 515.72583,;;148.808292, 521.470797,;149.149722, 515.913086,;132.110295, 533.888916,;;;;148.792287, 529.288424,;;142.344234, 526.058383,;;;;142.690793, 541.057108,;148.705441, 536.135864,;;137.166982, 541.531433,
;139.847771, 531.688721,;;;144.422836, 522.395146,;;;134.792483, 515.305054,;132.485786, 527.657904,;131.375208, 515.409303,;137.678859, 522.841248,;131.212352, 521.998657,;;145.613149, 515.691922,;;148.808092, 521.483704,;149.154319, 515.879178,;132.109988, 533.901805,;;;;148.792401, 529.301331,;;142.344122, 526.071289,;;;;142.656885, 541.057108,;148.705684, 536.169772,;;137.179888, 541.531417,
;139.84777, 531.686378,;;;144.43574, 522.395314,;;;134.779576, 515.30815,;132.49869, 527.65782,;131.365926, 515.418289,;137.678859, 522.875155,;131.212838, 522.032565,;;145.613715, 515.679016,;;148.807711, 521.517611,;149.156951, 515.866272,;132.109137, 533.935669,;;;;148.792368, 529.335238,;;142.343929, 526.105197,;;;;142.622983, 541.056931,;148.705764, 536.182678,;;137.213796, 541.531196,
