139.614107, 531.237201,
139.601203, 531.238901,
139.568329, 531.258662,
139.567301, 531.258993,
139.548309, 531.267395,
139.547708, 531.268318,
139.54282, 531.292633,
139.542107, 531.314209,
139.54282, 531.315345,
139.554966, 531.348688,
139.559475, 531.361023,
139.557292, 531.371032,
139.548515, 531.407837,
139.546022, 531.4106,
139.520487, 531.423185,
139.494952, 531.425715,
139.476168, 531.431577,
139.473673, 531.434034,
139.460769, 531.440394,
139.426867, 531.441588,
139.413961, 531.44258,
139.380053, 531.442934,
139.346145, 531.442801,
139.333239, 531.442381,
139.299331, 531.441762,
139.286425, 531.441425,
139.252517, 531.440983,
139.239611, 531.440865,
139.205709, 531.440689,
139.192805, 531.440689,
139.158897, 531.440556,
139.145991, 531.440539,
139.112083, 531.440716,
139.099177, 531.440649,
139.065274, 531.440472,
139.05237, 531.44027,
139.018462, 531.440005,
139.005556, 531.439752,
138.971649, 531.439045,
138.958742, 531.438793,
138.924835, 531.438041,
138.911928, 531.437721,
138.878026, 531.437235,
138.865122, 531.436966,
138.831214, 531.436391,
138.818308, 531.436189,
138.7844, 531.436012,
138.771494, 531.435827,
138.737592, 531.435562,
138.724688, 531.435512,
138.69078, 531.435423,
138.677874, 531.435373,
138.643966, 531.435019,
138.63106, 531.434834,
138.597152, 531.434613,
138.584246, 531.434478,
138.550338, 531.434611,
138.537432, 531.434544,
138.50353, 531.434588,
138.490626, 531.434504,
138.456718, 531.434459,
138.443812, 531.434358,
138.409904, 531.434889,
138.396998, 531.434923,
138.363095, 531.435099,
138.350191, 531.435184,
138.316284, 531.434741,
138.303377, 531.434674,
138.26947, 531.434674,
138.256563, 531.434489,
138.222656, 531.427504,
138.209749, 531.423769,
138.206418, 531.421144,
138.189127, 531.407837,
138.182388, 531.394931,
138.166456, 531.361023,
138.165776, 531.358857,
138.162943, 531.346523,
138.155256, 531.314781,
138.155143, 531.314209,
138.153757, 531.301303,
138.152751, 531.267395,
138.15521, 531.233487,
138.155044, 531.220581,
138.155713, 531.186673,
138.155551, 531.173767,
138.155385, 531.139859,
138.155261, 531.126953,
138.155254, 531.114047,
138.155348, 531.080139,
